Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
2025-08-19,15:22:22,C°,-2.06,-0.25,-1.81,0.25,-0.56,-0.44,0.31,1.38,-0.38,0.38,-0.31,-0.13,-0.38,0.06,-1.25,-0.13,-2.44,-0.25,-1.13
2025-08-19,15:23:22,C°,-2.19,-0.31,-2.0,0.19,-0.69,-0.44,0.25,0.94,-0.44,0.31,-0.31,-0.13,-0.44,0.06,-1.44,-0.19,-2.56,-0.31,-1.19
2025-08-19,15:24:22,C°,-2.31,-0.31,-2.19,0.06,-0.75,-0.44,0.25,0.63,-0.44,0.31,-0.38,-0.19,-0.5,0.0,-1.5,-0.19,-2.56,-0.38,-1.19
2025-08-19,15:25:22,C°,-2.5,-0.38,-2.44,-0.19,-0.88,-0.5,0.25,0.44,-0.38,0.19,-0.38,-0.19,-0.56,0.0,-1.56,-0.19,-2.56,-0.44,-1.25
2025-08-19,15:26:22,C°,-2.56,-0.38,-2.56,-0.44,-1.0,-0.5,0.13,0.31,-0.44,0.31,-0.44,-0.19,-0.63,0.0,-1.56,-0.19,-2.56,-0.56,-1.25
2025-08-19,15:27:22,C°,-2.75,-0.44,-2.69,-0.5,-1.19,-0.56,0.13,0.25,-0.38,0.31,-0.56,-0.19,-0.69,0.0,-1.56,-0.25,-2.56,-0.56,-1.19
2025-08-19,15:28:22,C°,-2.75,-0.44,-2.69,-0.69,-1.31,-0.63,0.06,0.19,-0.38,0.31,-0.63,-0.19,-0.75,0.0,-1.56,-0.25,-2.5,-0.63,-1.19
2025-08-19,15:29:22,C°,-2.81,-0.5,-2.81,-0.81,-1.44,-0.69,0.06,0.19,-0.38,0.31,-0.69,-0.19,-0.75,0.0,-1.56,-0.25,-2.5,-0.56,-1.19
2025-08-19,15:30:22,C°,-2.94,-0.5,-2.88,-0.94,-1.56,-0.75,-0.06,0.06,-0.38,0.31,-0.75,-0.25,-0.88,0.0,-1.56,-0.25,-2.5,-0.44,-1.19
2025-08-19,15:31:22,C°,-2.94,-0.56,-3.0,-1.06,-1.75,-0.75,-0.19,0.0,-0.38,0.31,-0.81,-0.25,-0.88,0.0,-1.63,-0.31,-2.5,-0.5,-1.19
2025-08-19,15:32:22,C°,-3.06,-0.63,-3.0,-1.19,-1.94,-0.75,-0.25,0.0,-0.38,0.31,-0.94,-0.31,-0.94,0.0,-1.63,-0.31,-2.5,-0.5,-1.13
2025-08-19,15:33:22,C°,-3.0,-0.63,-3.06,-1.19,-2.0,-0.75,-0.31,-0.13,-0.38,0.31,-0.88,-0.31,-0.94,0.0,-1.69,-0.31,-2.5,-0.56,-1.13
2025-08-19,15:34:22,C°,-3.0,-0.63,-3.13,-1.25,-2.06,-0.75,-0.44,-0.13,-0.38,0.25,-1.0,-0.31,-1.0,0.0,-1.69,-0.31,-2.5,-0.63,-1.13
2025-08-19,15:35:22,C°,-3.0,-0.63,-3.06,-1.25,-2.13,-0.75,-0.5,-0.19,-0.38,0.31,-1.0,-0.38,-1.06,-0.06,-1.69,-0.31,-2.5,-0.69,-1.06
2025-08-19,15:36:22,C°,-3.0,-0.63,-3.06,-1.31,-2.19,-0.69,-0.5,-0.19,-0.38,0.25,-1.13,-0.38,-1.13,-0.13,-1.69,-0.31,-2.44,-0.75,-1.06
2025-08-19,15:37:22,C°,-3.0,-0.63,-3.13,-1.31,-2.25,-0.69,-0.56,-0.25,-0.38,0.25,-1.19,-0.44,-1.25,-0.13,-1.75,-0.31,-2.44,-0.75,-1.06
2025-08-19,15:38:22,C°,-2.94,-0.63,-3.06,-1.44,-2.25,-0.69,-0.63,-0.31,-0.38,0.25,-1.25,-0.44,-1.25,-0.13,-1.75,-0.38,-2.44,-0.88,-1.0
2025-08-19,15:39:22,C°,-3.0,-0.63,-3.06,-1.44,-2.25,-0.63,-0.63,-0.31,-0.38,0.31,-1.25,-0.44,-1.25,-0.13,-1.69,-0.38,-2.44,-1.06,-1.0
2025-08-19,15:40:22,C°,-3.0,-0.63,-3.0,-1.44,-2.31,-0.69,-0.63,-0.38,-0.38,0.25,-1.25,-0.44,-1.25,-0.06,-1.69,-0.38,-2.44,-1.19,-1.0
2025-08-19,15:41:22,C°,-3.0,-0.63,-3.0,-1.44,-2.25,-0.63,-0.63,-0.38,-0.38,0.25,-1.25,-0.44,-1.25,-0.13,-1.69,-0.38,-2.38,-1.19,-0.94
2025-08-19,15:42:22,C°,-2.94,-0.63,-3.0,-1.44,-2.31,-0.63,-0.63,-0.44,-0.31,0.31,-1.25,-0.5,-1.25,-0.13,-1.69,-0.38,-2.38,-1.25,-0.94
2025-08-19,15:43:22,C°,-2.81,-0.63,-3.0,-1.44,-2.31,-0.63,-0.56,-0.5,-0.38,0.25,-1.25,-0.5,-1.25,-0.13,-1.69,-0.38,-2.31,-1.25,-0.88
2025-08-19,15:44:22,C°,-2.88,-0.56,-3.0,-1.38,-2.25,-0.56,-0.56,-0.44,-0.38,0.25,-1.25,-0.5,-1.25,-0.13,-1.63,-0.38,-2.25,-1.25,-0.88
2025-08-19,15:45:22,C°,-2.75,-0.56,-2.94,-1.38,-2.19,-0.56,-0.56,-0.44,-0.38,0.25,-1.25,-0.44,-1.19,-0.13,-1.63,-0.38,-2.25,-1.25,-0.81
2025-08-19,15:46:22,C°,-2.75,-0.56,-2.88,-1.38,-2.19,-0.56,-0.56,-0.44,-0.38,0.31,-1.19,-0.44,-1.19,-0.13,-1.56,-0.38,-2.19,-1.19,-0.81
2025-08-19,15:47:22,C°,-2.63,-0.56,-2.88,-1.38,-2.19,-0.56,-0.5,-0.38,-0.31,0.31,-1.19,-0.44,-1.19,-0.13,-1.56,-0.38,-2.13,-1.19,-0.75
2025-08-19,15:48:22,C°,-2.56,-0.56,-2.75,-1.38,-2.19,-0.56,-0.56,-0.44,-0.31,0.31,-1.19,-0.44,-1.19,-0.13,-1.5,-0.38,-2.13,-1.13,-0.75
2025-08-19,15:49:22,C°,-2.56,-0.5,-2.75,-1.31,-2.19,-0.5,-0.5,-0.44,-0.31,0.25,-1.19,-0.44,-1.19,-0.13,-1.44,-0.38,-2.06,-1.13,-0.75
2025-08-19,15:50:22,C°,-2.56,-0.56,-2.69,-1.31,-2.13,-0.5,-0.44,-0.38,-0.31,0.31,-1.19,-0.44,-1.13,-0.13,-1.44,-0.38,-2.0,-1.13,-0.69
2025-08-19,15:51:22,C°,-2.56,-0.5,-2.63,-1.25,-2.13,-0.5,-0.44,-0.38,-0.31,0.38,-1.13,-0.38,-1.13,-0.13,-1.38,-0.38,-1.94,-1.13,-0.69
2025-08-19,15:52:22,C°,-2.44,-0.5,-2.63,-1.31,-2.13,-0.5,-0.44,-0.38,-0.31,0.31,-1.13,-0.38,-1.06,-0.13,-1.38,-0.38,-1.94,-1.06,-0.69
2025-08-19,15:53:22,C°,-2.38,-0.44,-2.5,-1.25,-2.06,-0.5,-0.44,-0.38,-0.31,0.31,-1.13,-0.38,-1.06,-0.13,-1.31,-0.31,-1.88,-1.06,-0.63
2025-08-19,15:54:22,C°,-2.31,-0.44,-2.44,-1.25,-2.06,-0.5,-0.38,-0.38,-0.31,0.25,-1.13,-0.38,-1.06,-0.06,-1.25,-0.31,-1.81,-1.0,-0.63
2025-08-19,15:55:22,C°,-2.25,-0.38,-2.44,-1.25,-2.0,-0.5,-0.31,-0.31,-0.25,0.25,-1.06,-0.31,-1.06,-0.06,-1.25,-0.31,-1.75,-1.0,-0.63
2025-08-19,15:56:22,C°,-2.31,-0.38,-2.38,-1.19,-1.94,-0.5,-0.31,-0.31,-0.25,0.25,-1.06,-0.31,-1.0,-0.06,-1.19,-0.31,-1.75,-1.0,-0.56
2025-08-19,15:57:22,C°,-2.19,-0.38,-2.25,-1.19,-1.88,-0.5,-0.31,-0.31,-0.25,0.13,-1.0,-0.31,-1.0,-0.06,-1.13,-0.31,-1.69,-0.94,-0.56
2025-08-19,15:58:22,C°,-2.06,-0.38,-2.25,-1.13,-1.88,-0.44,-0.25,-0.31,-0.31,0.31,-1.0,-0.31,-0.94,-0.06,-1.13,-0.31,-1.63,-0.94,-0.5
2025-08-19,15:59:22,C°,-2.0,-0.38,-2.13,-1.0,-1.75,-0.44,-0.25,-0.19,-0.31,0.19,-1.0,-0.31,-0.88,-0.06,-1.06,-0.25,-1.56,-0.88,-0.5
2025-08-19,16:00:22,C°,-2.0,-0.38,-2.0,-1.0,-1.75,-0.44,-0.19,-0.25,-0.25,0.38,-0.94,-0.31,-0.88,-0.06,-1.0,-0.25,-1.5,-0.88,-0.5
2025-08-19,16:01:22,C°,-1.88,-0.31,-2.0,-0.94,-1.69,-0.44,-0.19,-0.19,-0.25,0.38,-0.94,-0.31,-0.88,-0.06,-0.94,-0.25,-1.5,-0.81,-0.5
2025-08-19,16:02:22,C°,-1.81,-0.25,-1.88,-0.88,-1.69,-0.44,-0.19,-0.13,-0.25,0.31,-0.94,-0.25,-0.81,-0.06,-0.94,-0.25,-1.44,-0.81,-0.44
2025-08-19,16:03:22,C°,-1.75,-0.31,-1.88,-0.81,-1.56,-0.44,-0.13,-0.13,-0.19,0.38,-0.88,-0.25,-0.75,-0.06,-0.88,-0.25,-1.38,-0.75,-0.44
2025-08-19,16:04:22,C°,-1.63,-0.25,-1.88,-0.75,-1.56,-0.44,-0.13,-0.13,-0.25,0.38,-0.81,-0.25,-0.75,0.0,-0.81,-0.25,-1.31,-0.75,-0.38
2025-08-19,16:05:22,C°,-1.69,-0.19,-1.75,-0.75,-1.44,-0.38,-0.06,-0.13,-0.25,0.38,-0.81,-0.19,-0.69,0.0,-0.81,-0.19,-1.25,-0.69,-0.38
2025-08-19,16:06:22,C°,-1.56,-0.25,-1.63,-0.69,-1.44,-0.44,-0.06,-0.06,-0.25,0.44,-0.81,-0.19,-0.69,0.0,-0.75,-0.19,-1.25,-0.69,-0.38
2025-08-19,16:07:22,C°,-1.5,-0.25,-1.5,-0.63,-1.44,-0.44,-0.06,-0.06,-0.25,0.44,-0.75,-0.19,-0.63,0.0,-0.75,-0.19,-1.19,-0.63,-0.31
2025-08-19,16:08:22,C°,-1.38,-0.19,-1.44,-0.56,-1.38,-0.38,-0.06,0.0,-0.19,0.44,-0.75,-0.19,-0.63,0.0,-0.69,-0.19,-1.13,-0.63,-0.31
2025-08-19,16:09:22,C°,-1.25,-0.19,-1.38,-0.5,-1.31,-0.38,0.06,0.0,-0.19,0.44,-0.69,-0.13,-0.56,0.0,-0.63,-0.19,-1.06,-0.56,-0.31
2025-08-19,16:10:22,C°,-1.19,-0.13,-1.31,-0.5,-1.19,-0.31,0.06,0.0,-0.13,0.5,-0.69,-0.13,-0.56,0.06,-0.63,-0.19,-1.06,-0.56,-0.25
2025-08-19,16:11:22,C°,-1.13,-0.13,-1.25,-0.38,-1.19,-0.38,0.06,0.13,-0.13,0.5,-0.63,-0.13,-0.5,0.06,-0.56,-0.19,-1.0,-0.5,-0.19
2025-08-19,16:12:22,C°,-1.13,-0.13,-1.19,-0.31,-1.19,-0.31,0.06,0.06,-0.06,0.56,-0.63,-0.13,-0.5,0.06,-0.56,-0.13,-0.94,-0.5,-0.13
2025-08-19,16:13:22,C°,-0.94,-0.13,-1.06,-0.25,-1.06,-0.38,0.13,0.13,0.0,0.56,-0.56,-0.13,-0.44,0.13,-0.5,-0.13,-0.94,-0.44,-0.06
2025-08-19,16:14:22,C°,-0.81,-0.13,-1.0,-0.25,-1.0,-0.31,0.13,0.13,0.0,0.56,-0.56,-0.13,-0.44,0.13,-0.5,-0.13,-0.88,-0.44,-0.06
2025-08-19,16:15:22,C°,-0.81,-0.06,-0.94,-0.19,-0.94,-0.31,0.13,0.19,0.06,0.63,-0.56,-0.13,-0.38,0.13,-0.44,-0.13,-0.81,-0.44,-0.06
2025-08-19,16:16:22,C°,-0.81,-0.06,-0.88,-0.13,-0.94,-0.31,0.13,0.25,0.19,0.63,-0.5,-0.13,-0.38,0.13,-0.44,-0.13,-0.81,-0.38,-0.06
2025-08-19,16:17:22,C°,-0.81,-0.06,-0.88,-0.13,-0.88,-0.38,0.19,0.25,0.19,0.63,-0.5,-0.06,-0.31,0.19,-0.38,-0.13,-0.75,-0.38,0.0
2025-08-19,16:18:22,C°,-0.69,-0.06,-0.75,-0.13,-0.81,-0.31,0.19,0.19,0.19,0.63,-0.5,-0.13,-0.25,0.25,-0.38,-0.13,-0.75,-0.38,0.06
2025-08-19,16:19:22,C°,-0.69,-0.06,-0.75,0.0,-0.75,-0.25,0.25,0.25,0.25,0.69,-0.5,-0.13,-0.25,0.25,-0.31,-0.13,-0.69,-0.31,0.13
2025-08-19,16:20:22,C°,-0.63,-0.06,-0.75,0.0,-0.75,-0.25,0.25,0.25,0.19,0.69,-0.5,-0.06,-0.25,0.25,-0.31,-0.06,-0.69,-0.31,0.13
2025-08-19,16:21:22,C°,-0.56,-0.06,-0.63,0.06,-0.75,-0.31,0.31,0.25,0.25,0.69,-0.44,-0.06,-0.25,0.31,-0.31,-0.06,-0.63,-0.31,0.13
2025-08-19,16:22:22,C°,-0.5,-0.06,-0.63,0.0,-0.69,-0.25,0.25,0.31,0.25,0.69,-0.44,-0.06,-0.19,0.31,-0.25,-0.06,-0.63,-0.25,0.19
2025-08-19,16:23:22,C°,-0.63,-0.06,-0.56,0.0,-0.69,-0.25,0.31,0.31,0.25,0.75,-0.44,-0.06,-0.19,0.31,-0.25,-0.06,-0.63,-0.25,0.19
2025-08-19,16:24:22,C°,-0.44,-0.06,-0.56,0.13,-0.75,-0.25,0.31,0.38,0.25,0.75,-0.44,-0.06,-0.19,0.31,-0.25,-0.06,-0.56,-0.25,0.19
2025-08-19,16:25:22,C°,-0.44,-0.06,-0.5,0.13,-0.63,-0.25,0.31,0.38,0.25,0.75,-0.44,-0.06,-0.19,0.31,-0.19,-0.06,-0.56,-0.25,0.19
2025-08-19,16:26:22,C°,-0.44,-0.06,-0.5,0.19,-0.63,-0.25,0.31,0.31,0.25,0.75,-0.38,-0.06,-0.19,0.31,-0.19,-0.06,-0.56,-0.25,0.19
2025-08-19,16:27:22,C°,-0.38,-0.06,-0.5,0.13,-0.63,-0.25,0.31,0.38,0.25,0.75,-0.38,-0.06,-0.13,0.31,-0.19,-0.06,-0.56,-0.19,0.19
2025-08-19,16:28:22,C°,-0.38,-0.06,-0.44,0.06,-0.63,-0.19,0.31,0.38,0.25,0.75,-0.38,-0.06,-0.13,0.31,-0.19,-0.06,-0.56,-0.19,0.19
2025-08-19,16:29:22,C°,-0.44,-0.06,-0.44,0.06,-0.63,-0.25,0.31,0.44,0.25,0.63,-0.38,-0.06,-0.13,0.25,-0.19,-0.06,-0.5,-0.19,0.13
2025-08-19,16:30:22,C°,-0.31,-0.06,-0.44,0.19,-0.63,-0.25,0.38,0.38,0.13,0.63,-0.38,-0.06,-0.13,0.25,-0.19,-0.06,-0.5,-0.19,0.13
2025-08-19,16:31:22,C°,-0.25,-0.06,-0.44,0.19,-0.63,-0.25,0.31,0.38,0.13,0.63,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.5,-0.19,0.13
2025-08-19,16:32:22,C°,-0.31,-0.06,-0.38,0.19,-0.63,-0.25,0.31,0.44,0.13,0.63,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:33:22,C°,-0.31,-0.06,-0.38,0.19,-0.63,-0.19,0.31,0.38,0.06,0.63,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:34:22,C°,-0.31,-0.06,-0.44,0.19,-0.56,-0.25,0.31,0.38,0.06,0.5,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:35:22,C°,-0.31,-0.06,-0.38,0.19,-0.5,-0.19,0.31,0.38,0.13,0.63,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:36:22,C°,-0.25,-0.06,-0.38,0.19,-0.56,-0.25,0.31,0.38,0.06,0.63,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:37:22,C°,-0.31,-0.06,-0.38,0.19,-0.56,-0.13,0.31,0.38,0.13,0.56,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:38:22,C°,-0.31,0.0,-0.38,0.19,-0.56,-0.25,0.38,0.38,0.06,0.56,-0.31,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.13,0.13
2025-08-19,16:39:22,C°,-0.25,0.0,-0.38,0.19,-0.56,-0.19,0.38,0.38,0.13,0.63,-0.38,-0.06,-0.13,0.25,-0.13,-0.06,-0.44,-0.19,0.13
2025-08-19,16:40:22,C°,-0.31,-0.06,-0.38,0.19,-0.56,-0.31,0.38,0.38,0.06,0.56,-0.38,-0.06,-0.13,0.25,-0.06,-0.06,-0.44,-0.19,0.13
2025-08-19,16:41:22,C°,-0.38,0.0,-0.38,0.19,-0.56,-0.25,0.38,0.38,0.06,0.63,-0.31,-0.06,-0.13,0.25,-0.06,-0.06,-0.44,-0.19,0.13
2025-08-19,16:42:22,C°,-0.31,-0.06,-0.31,0.25,-0.56,-0.25,0.38,0.38,0.06,0.56,-0.31,-0.06,-0.13,0.19,-0.06,-0.06,-0.44,-0.13,0.13
2025-08-19,16:43:22,C°,-0.31,0.0,-0.31,0.19,-0.5,-0.31,0.44,0.38,0.06,0.63,-0.31,-0.06,-0.13,0.25,-0.06,-0.06,-0.44,-0.19,0.13
2025-08-19,16:44:22,C°,-0.31,-0.06,-0.31,0.25,-0.5,-0.38,0.38,0.38,0.06,0.56,-0.31,-0.06,-0.13,0.25,-0.06,0.0,-0.44,-0.19,0.13
2025-08-19,16:45:22,C°,-0.25,0.0,-0.31,0.25,-0.56,-0.31,0.38,0.38,0.13,0.56,-0.31,-0.06,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.13
2025-08-19,16:46:22,C°,-0.31,-0.06,-0.31,0.19,-0.56,-0.31,0.38,0.44,0.13,0.63,-0.31,0.0,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.13
2025-08-19,16:47:22,C°,-0.31,-0.06,-0.38,0.19,-0.5,-0.31,0.38,0.38,0.13,0.63,-0.31,0.0,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.13
2025-08-19,16:48:22,C°,-0.31,-0.06,-0.31,0.25,-0.5,-0.31,0.38,0.38,0.13,0.63,-0.31,-0.06,-0.13,0.25,-0.06,0.0,-0.44,-0.19,0.13
2025-08-19,16:49:22,C°,-0.25,-0.06,-0.31,0.19,-0.56,-0.25,0.38,0.44,0.19,0.69,-0.31,0.0,-0.13,0.25,-0.06,0.0,-0.44,-0.19,0.13
2025-08-19,16:50:22,C°,-0.31,-0.06,-0.31,0.25,-0.5,-0.19,0.38,0.38,0.13,0.69,-0.31,0.0,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.19
2025-08-19,16:51:22,C°,-0.31,-0.06,-0.31,0.19,-0.5,-0.19,0.38,0.38,0.19,0.63,-0.31,-0.06,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.19
2025-08-19,16:52:22,C°,-0.25,-0.06,-0.25,0.19,-0.5,-0.19,0.38,0.44,0.19,0.69,-0.31,0.0,-0.13,0.31,-0.06,0.0,-0.38,-0.13,0.19
2025-08-19,16:53:22,C°,-0.25,-0.06,-0.31,0.19,-0.5,-0.13,0.38,0.44,0.13,0.63,-0.31,0.0,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.19
2025-08-19,16:54:22,C°,-0.31,-0.06,-0.31,0.19,-0.56,-0.13,0.38,0.38,0.13,0.69,-0.31,0.0,-0.13,0.25,-0.06,0.0,-0.44,-0.13,0.19
2025-08-19,16:55:22,C°,-0.25,0.0,-0.31,0.25,-0.56,-0.13,0.38,0.44,0.19,0.63,-0.31,0.0,-0.06,0.25,-0.06,0.0,-0.44,-0.13,0.19
2025-08-19,16:56:22,C°,-0.25,-0.06,-0.31,0.19,-0.5,-0.19,0.38,0.44,0.13,0.69,-0.31,0.0,-0.06,0.25,-0.06,0.0,-0.38,-0.13,0.19
2025-08-19,16:57:22,C°,-0.31,0.0,-0.31,0.19,-0.5,-0.19,0.38,0.38,0.19,0.69,-0.31,0.0,-0.06,0.31,-0.06,0.06,-0.44,-0.13,0.19
2025-08-19,16:58:22,C°,-0.31,-0.06,-0.31,0.25,-0.56,-0.19,0.38,0.44,0.19,0.69,-0.31,0.0,-0.13,0.31,-0.06,0.06,-0.44,-0.13,0.19
2025-08-19,16:59:22,C°,-0.25,0.0,-0.31,0.25,-0.56,-0.19,0.38,0.5,0.25,0.69,-0.31,0.0,-0.06,0.31,-0.06,0.06,-0.44,-0.13,0.19
2025-08-19,17:00:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.19,0.38,0.5,0.19,0.63,-0.25,-0.06,-0.06,0.25,-0.06,0.06,-0.44,-0.13,0.19
2025-08-19,17:01:22,C°,-0.25,0.0,-0.25,0.31,-0.5,-0.19,0.38,0.5,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.06,-0.38,-0.13,0.19
2025-08-19,17:02:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.13,0.44,0.5,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.06,-0.44,-0.13,0.19
2025-08-19,17:03:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.13,0.31,0.5,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.06,-0.38,-0.13,0.19
2025-08-19,17:04:22,C°,-0.25,-0.06,-0.25,0.25,-0.5,-0.13,0.38,0.5,0.13,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.06,-0.38,-0.13,0.19
2025-08-19,17:05:22,C°,-0.31,0.0,-0.31,0.31,-0.5,-0.31,0.38,0.5,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.06,-0.38,-0.13,0.19
2025-08-19,17:06:22,C°,-0.25,-0.06,-0.25,0.25,-0.5,-0.31,0.38,0.5,0.19,0.69,-0.25,0.0,-0.13,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:07:22,C°,-0.25,0.0,-0.25,0.25,-0.5,-0.19,0.38,0.56,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:08:22,C°,-0.25,0.0,-0.31,0.25,-0.5,-0.19,0.44,0.5,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:09:22,C°,-0.25,0.06,-0.31,0.31,-0.5,-0.19,0.44,0.5,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:10:22,C°,-0.25,0.0,-0.31,0.25,-0.5,-0.19,0.38,0.5,0.19,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:11:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.19,0.38,0.63,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:12:22,C°,-0.25,-0.06,-0.31,0.31,-0.5,-0.25,0.38,0.63,0.25,0.69,-0.25,0.0,-0.06,0.25,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:13:22,C°,-0.25,0.0,-0.25,0.25,-0.5,-0.25,0.38,0.56,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:14:22,C°,-0.19,-0.06,-0.31,0.25,-0.5,-0.25,0.38,0.63,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:15:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.25,0.38,0.63,0.25,0.75,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:16:22,C°,-0.25,-0.06,-0.31,0.31,-0.44,-0.25,0.38,0.63,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.19
2025-08-19,17:17:22,C°,-0.25,0.0,-0.25,0.25,-0.44,-0.25,0.38,0.56,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.13,-0.38,-0.13,0.25
2025-08-19,17:18:22,C°,-0.38,-0.06,-0.31,0.25,-0.44,-0.25,0.38,0.63,0.25,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.19,-0.38,-0.13,0.25
2025-08-19,17:19:22,C°,-0.38,-0.06,-0.25,0.25,-0.44,-0.19,0.38,0.63,0.25,0.75,-0.25,0.0,-0.06,0.31,-0.06,0.25,-0.38,-0.13,0.19
2025-08-19,17:20:22,C°,-0.31,0.0,-0.25,0.31,-0.44,-0.25,0.38,0.63,0.25,0.75,-0.25,0.0,-0.06,0.31,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:21:22,C°,-0.25,-0.06,-0.31,0.25,-0.5,-0.25,0.38,0.63,0.25,0.75,-0.25,0.0,-0.06,0.31,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:22:22,C°,-0.25,-0.06,-0.25,0.31,-0.5,-0.25,0.38,0.69,0.25,0.75,-0.25,0.0,-0.06,0.31,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:23:22,C°,-0.38,0.0,-0.31,0.25,-0.5,-0.25,0.38,0.69,0.25,0.75,-0.25,0.0,-0.06,0.31,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:24:22,C°,-0.25,0.0,-0.31,0.25,-0.5,-0.25,0.38,0.69,0.31,0.69,-0.25,0.0,-0.06,0.31,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:25:22,C°,-0.19,0.0,-0.25,0.25,-0.44,-0.19,0.44,0.69,0.25,0.81,-0.19,0.0,-0.06,0.38,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:26:22,C°,-0.25,0.0,-0.31,0.25,-0.5,-0.25,0.44,0.69,0.31,0.75,-0.25,0.0,-0.06,0.38,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:27:22,C°,-0.25,0.0,-0.31,0.25,-0.5,-0.25,0.38,0.69,0.31,0.75,-0.25,0.0,-0.06,0.38,-0.06,0.25,-0.38,-0.13,0.25
2025-08-19,17:28:22,C°,-0.25,0.0,-0.31,0.25,-0.44,-0.19,0.44,0.63,0.31,0.75,-0.25,0.0,-0.06,0.38,0.0,0.25,-0.38,-0.13,0.25
2025-08-19,17:29:22,C°,-0.25,0.0,-0.31,0.31,-0.44,-0.19,0.38,0.69,0.31,0.81,-0.19,0.0,-0.06,0.38,0.0,0.31,-0.31,-0.13,0.25
2025-08-19,17:30:22,C°,-0.25,0.0,-0.31,0.25,-0.44,-0.19,0.38,0.69,0.31,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.13,0.25
2025-08-19,17:31:22,C°,-0.25,0.0,-0.31,0.31,-0.5,-0.19,0.44,0.63,0.38,0.81,-0.25,0.0,-0.06,0.38,0.0,0.31,-0.31,-0.13,0.25
2025-08-19,17:32:22,C°,-0.31,0.0,-0.25,0.25,-0.44,-0.19,0.44,0.69,0.38,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.13,0.25
2025-08-19,17:33:22,C°,-0.25,0.0,-0.25,0.25,-0.5,-0.19,0.38,0.75,0.31,0.81,-0.19,0.0,0.0,0.38,0.0,0.31,-0.31,-0.13,0.25
